Bias,OutgroupAttitudes,SymbolicThreat,ValuesThreat,BigFiveAgreeable,GeneralizedThreat,Unpredictability,Religiosity,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.AUTH,SDO.EGAL
-1.73565356,-0.357242919605688,-0.45298689,-0.265294155,-0.53101113,-3.6165143,-1.94196396,-1.060077639,-0.377162375,-2.640169521,-2.573910702,-0.1619431172,-1.4109409773,-0.6913582148,-2.2561730588,-1.3063430494,-0.24148159,-0.2056628795,0.543981947
-0.24822146,-0.106474513506332,-0.907979723,-1.125747664,0.26152644,0.66678842,0.86030919,-0.322743872,0.849099356,0.266322158,0.5733795,0.2712437088,-0.8969133355,-1.6913582148,-2.2561730588,1.8017678941,0.73347562,-0.279650164,0.029928827
-0.06957339,-0.106474513506332,-0.927490549,-0.432779112,-0.14607632,-3.6165143,0.21066724,1.206898009,-1.357422998,-0.463925778,-0.628364109,-0.6172031662,-0.5546421961,-1.6913582148,-2.2561730588,-2.0314636488,0.14761878,-0.0561460838,-1.020833294
-0.06957339,1.88540637311297,-0.927490549,-1.125747664,-0.14607632,0.66678842,0.07671404,-1.126081436,1.005708216,0.34584979,0.389240129,0.6998777452,-1.9343373289,-1.6913582148,-2.2561730588,1.2621883883,0.19932255,-0.441938834,-0.096543966
0.92357769,-1.10241495681598,0.72183546,0.343931918,-0.53101113,-0.59525029,0.14497877,-0.448321254,1.291380114,0.170967714,0.070670824,-0.4619030986,-0.7130749086,-0.6913582148,-0.2561730588,1.3837438987,-0.4914538,-0.4124122064,3.214023502
1.73808068,-0.106474513506332,0.133264754,-1.209490143,0.86159661,0.16006571,-0.70870671,0.06996398,0.919173226,1.907095238,1.750144144,-0.51403508,-0.1519632239,0.3086417852,-0.2561730588,0.708770846,-0.20541641,-0.0742639592,0.861463905
0.42470763,-2.97433171428625,0.823838735,2.757807489,-1.53868407,1.92882714,1.54052751,-1.103766667,-1.782370276,-2.015034015,-2.014419741,-1.182752323,-1.6491290672,-1.6913582148,-2.2561730588,-1.8878146929,-0.69882309,0.0724305322,-0.369671206
5.88933306,-4.09023628674493,3.883228063,5.08794058,-0.53101113,5.44727772,2.96875071,1.45631496,-0.030967349,2.193225405,2.191656227,-1.1690703531,-1.413903234,-1.6913582148,-2.2561730588,1.6540991174,0.12067992,0.8077802819,3.282859469
-0.06957339,-0.106474513506332,0.810443081,2.841549967,0.26152644,1.68023385,1.08623608,0.239950123,0.095111728,-0.64409287,-0.689075998,-0.6703593381,0.6035537144,1.3086417852,0.7438269412,-0.2003100912,-0.45180276,0.2638842881,2.591529684
0.10907469,-0.982450827666954,1.148647428,1.204385428,-0.72347853,0.66678842,1.89495423,1.307718868,0.19982126,0.249946958,0.353305294,-0.5242018906,-0.0974738904,-0.6913582148,-0.2561730588,0.1496250456,-0.12132095,0.3846688335,-1.020833294
-3.04902661,1.88540637311297,-1.064390289,-1.125747664,0.86159661,-2.35447558,,-0.937766007,0.570741501,-1.331575125,-1.770491016,1.0683894722,1.8106228409,0.3086417852,3.7438269412,0.5942364624,0.41472451,-0.3390649608,0.344644854
