Bias,OutgroupAttitudes,NeedForCognition,ValuesThreat,BigFiveAgreeable,BigFiveOpen,GeneralizedThreat_OutgroupAtt,GeneralizedThreat,SymbolicThreat,ProtestantWorkEthic,Unpredictability,Loneliness,Religiosity,SDO.fDOM,SDO.fEGAL,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_negative,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.fCONS,RWA.fTRAD,RWA.fAUTH
-0.47059092,0.971304302,0.129768085,-1.026917998,0.26937922,0.54777376,1.5,-0.5,-0.654726058,0.017089114,-0.017909289,-0.26402928,-1.24014347,-1.14582382,-1.04595718,0.188839672,-0.296790077,0.366537653,0.17329166,-0.120774567,0.344677079,-0.656624205,-0.3062224,-0.578279338,0.261872143,-2.10455071,-2.258418272,-0.770724238
-0.17543931,-1.011625039,0.854111489,-0.829941063,0.45413516,0.54777376,1,0,-0.654726058,0.855335763,1.677012339,-0.27537839,-1.10539605,-1.24465663,-1.28085812,2.580671802,0.35481027,0.37396131,-0.650648563,-0.103066295,-1.191043595,-1.656624205,-1.699663728,2.574471529,0.562039638,2.298116061,1.522931416,0.941442382
-0.17543931,-1.011625039,-4.937687445,-1.026917998,0.83676944,0.63945463,1,0,-0.626320288,-0.268329847,-2.715354658,-1.23001722,1.16555224,-0.88149851,-0.57189576,-0.324359705,-0.096219989,-0.193310286,1.097446563,-0.972965863,0.714889277,0.615308829,0.6937776,-0.691891632,-0.427077136,0.822935812,2.383848242,0.582503511
-0.17543931,1.962768972,2.003873055,-1.026917998,-0.67035748,0.48506359,3,-2,-0.692471484,-0.008691786,-2.597002593,-0.29584831,1.14865501,-1.24698158,-1.25219446,0.773277318,-0.026926851,-0.556424145,1.103254705,-0.957463028,0.958335622,1.343375795,0.6937776,0.976443652,0.940787583,2.435340026,2.17366546,0.756103676
-0.17543931,-0.020160369,-0.633454547,-1.071495031,0.07433549,0.12567289,5,0,-0.692471484,-0.158148359,0.102830658,0.63832059,-1.10871062,-0.78969297,-0.50318496,0.512537007,0.089385694,0.049263127,-0.764370777,0.451931088,-0.623978973,-1.656624205,-2.3062224,0.705152626,0.259369638,-1.375100185,-2.113115696,-0.704794999
-0.17543931,1.962768972,-3.828312632,-0.829941063,0.46442295,0.63945463,1,0,-0.64943578,0.484185698,-2.715354658,0.62197091,1.562887,-1.24465663,-1.28085812,1.097966288,1.218810553,1.503664615,1.092894869,-1.05257143,-0.517917716,0.040603461,0.6937776,1.919531357,0.342638566,1.682377968,2.619724421,0.957525047
0.79419417,-1.301083882,1.934763326,0.875934777,0.65028429,0.14353703,1.5,-1,-0.270774268,0.750203013,4.558432251,0.14621245,1.61205602,1.23006505,0.04481183,0.480172031,0.151757183,0.713758548,-0.882709501,0.938588997,-0.724734934,-1.656624205,-1.3062224,-0.778207254,-0.362206364,3.689225207,2.571386775,0.913101318
-2.11470627,-0.020160369,2.325043476,-0.296347363,0.46442295,0.81432072,3,0,-0.64943578,-0.230964609,-1.604547161,-0.59923253,0.82648627,-0.69919387,-0.59746797,-0.388748697,-1.468030814,-1.649961139,1.248156657,-1.043626596,1.590320767,3.343375795,3.6937776,0.426159217,0.51999643,1.687784982,0.5274062,-0.091930989
-0.17543931,-1.011625039,-4.757326897,-1.026917998,-1.10514763,-1.25162277,1,0,-0.61807206,-1.455102456,-2.099929145,-1.06292968,-1.23129563,-1.23233738,-1.28983132,-1.758528576,-0.169945264,-1.03468708,-0.884507848,0.53046974,-1.368192768,-1.656624205,-1.888121082,-2.48239391,0.430313654,-1.233612683,-0.368656826,-0.001436301
-0.17543931,-0.020160369,-0.66424223,-1.071495031,0.07433549,-0.59310851,1,0,-0.565864903,-0.083473948,-0.44327914,-0.6369488,-0.85983522,0.42598965,0.97719608,-0.634412725,-0.473849952,0.126632299,0.242626658,-0.253100192,-0.521540185,-0.715010176,-1.3062224,-0.92643721,-0.628958768,-1.781301592,-1.901068221,-0.769090709
0.19469326,-1.011625039,1.34118561,2.823196759,0.14338453,0.48506359,6,3,1.498025975,0.675285095,1.869605764,0.50075385,-0.01696923,2.32430141,2.56184927,-0.021628215,0.508860994,0.778892565,-1.376224482,1.14455018,-0.644261963,-0.814427907,-1.3062224,-0.480665857,-0.414813012,2.936653258,4.501842818,1.474961535
-0.17543931,1.962768972,1.605585944,-1.071495031,0.21142631,0.54777376,4,-1.5,0.204007442,0.317468176,-1.763291442,-0.27537839,1.58167975,0.386625,0.18277026,1.412192722,1.026423131,0.925932098,1.169161536,-1.008240334,0.804667599,1.025275319,1.6937776,0.350798744,1.070052012,0.955294448,-0.75674055,-0.291351675
0.11971229,-0.020160369,-4.123371387,-1.071495031,0.21142631,0.81432072,1,0,0.308972025,0.915654535,-2.58183612,-0.59923253,-1.21398259,-0.40655572,-0.43506007,-0.871559425,0.375527674,0.917649926,-0.582968261,0.294067972,-1.38843653,-1.507496623,-2.3062224,-1.204946263,0.779039842,-1.249663435,-2.171636507,-0.630233249
-2.11470627,0.971304302,1.955611088,-0.829941063,-0.47811675,0.81432072,1,-1,-0.64231587,-0.493963654,1.749275148,0.50075385,-0.6956989,-1.24997211,-1.30255948,-2.259869498,-1.053491303,-0.867609291,-0.423149239,0.215773213,0.520829935,0.343375795,0.490273035,-2.03264886,0.742536223,-1.372521322,-2.084150983,-0.634285329
-3.44527461,0.681845458,1.508586133,-1.071495031,0.65028429,0.14353703,3,-4,-0.643532026,-0.863273783,0.083414226,0.50075385,-1.22575123,-1.19261606,-1.25831705,-1.332647685,-0.372330417,0.234085714,-0.625836773,0.245973632,-1.21724784,-1.429536048,-2.3062224,-0.780695507,0.215570912,-1.285309832,-1.69491542,-0.746148506
0.19469326,1.575920139,2.023483701,-1.071495031,0.65028429,0.14353703,1,0,-0.692471484,-0.465555863,-1.864614956,0.61771928,1.30021382,-1.27661412,-1.30273063,2.125758791,1.725970844,2.248711407,1.156179332,-1.008156592,0.73420776,0.343375795,0.845513092,2.08667548,1.044789648,-1.432182786,-2.186186514,-0.663240025
-0.17543931,1.962768972,2.166960874,-1.071495031,-0.47811675,0.63945463,1,-0.5,-0.64943578,0.739777863,-2.597002593,-1.23001722,0.52347874,-1.25718889,-1.28628639,-1.114207084,0.582130147,1.204290997,1.100004917,-1.009457137,-0.160048772,0.343375795,0.212040914,-0.418877885,1.579515997,3.128486483,2.908283096,0.892623868
-0.17543931,-1.011625039,-1.181048698,-0.416198849,0.21142631,-0.56297494,1,0,-0.565864903,-0.473634403,1.110603468,0.42673866,-0.21055837,-0.92779312,-0.90310243,-0.549196393,-0.780272141,-0.562250743,-0.605323784,0.318092327,-1.221620936,-1.656624205,-2.3062224,-0.050235466,-0.238623712,-1.268742606,-1.246146297,-0.457242396
-0.17543931,-0.722166195,-1.101305986,-0.829941063,-0.86540121,0.54777376,2,-1,-0.628718414,-0.653950873,1.110603468,-0.27811841,-0.53495896,-1.23541776,-1.29684021,-1.048228318,0.035601784,-0.494537658,-0.130807,0.135653553,0.656513104,0.190304169,-0.3062224,-0.533076031,0.182772419,-1.359317381,-1.080248284,-0.505656078
-0.17543931,-0.020160369,-3.639401496,-1.071495031,0.65028429,-1.25162277,1,0,0.111906372,-0.113865031,1.092898208,-0.08426638,1.95426043,-1.00841648,-0.71937423,0.246316579,0.347023246,0.006253015,1.098846287,-1.001249213,0.503018216,0.343375795,1.6937776,-0.357070918,-0.633828877,3.838481467,5.769747512,1.610823693
0.20389096,0.61015362,-1.098706525,0.857308214,-0.16736611,-0.26385138,3.5,1.5,0.221601777,-0.165334899,-1.922035722,-0.50743025,-1.11090248,-1.20647799,-1.23691421,-1.220690865,1.839925135,2.084886502,0.80126354,-0.820566092,0.451290046,-0.656624205,0.110775271,-1.21716832,-0.280372578,0.363799701,-1.144218763,-0.413334192
-0.25042028,-0.335317363,2.767972929,-1.071495031,0.09207646,0.81432072,1,-3,-0.654726058,-0.085636901,-0.129099813,0.62197091,1.39595388,-1.24319746,-1.25321275,-0.923513013,-0.300290272,-0.302142427,1.192304338,-1.000187041,1.143184712,2.343375795,1.6937776,-1.22722594,0.327119671,3.722901106,4.599472184,1.922348957
-0.17543931,0.971304302,0.445391653,-1.026917998,-0.29801099,-0.23371781,1,-1,-0.626320288,0.054713077,-1.838666523,-0.27811841,-0.76274308,-0.08939907,-0.12130492,-0.677408892,-1.117922145,-1.395432918,0.0808505,-0.0525728,-0.806110648,-0.656624205,-1.3062224,0.048263378,-0.075492072,-1.33463275,-1.568296795,-0.817430946
-3.74962392,1.962768972,3.056986847,-0.829941063,-0.47811675,0.81432072,1,-5,-0.654726058,-0.850770659,-0.556326006,-0.27811841,0.20273993,-1.25504043,-1.2853558,-2.359667532,-2.492583527,-2.454541198,1.172262605,-1.007504739,0.83810953,1.343375795,1.6937776,-1.575602787,0.20943376,-0.308372526,-1.851237258,-0.645777464
-0.17543931,-0.020160369,2.163977187,-0.829941063,0.65028429,0.81432072,1,0,-0.626320288,0.058059414,-2.58183612,0.63832059,-0.91712727,-0.64575144,-0.01703098,1.552920874,-1.055648833,-0.83200031,0.421474293,-0.643913253,-0.06365368,0.343375795,0.203640609,1.713473273,0.160485481,-0.2345031,-0.228533836,0.244614832
-0.17543931,1.962768972,0.157465691,-1.026917998,-1.2377477,0.54777376,1,0,-0.655271772,-1.375216122,-2.58183612,0.62197091,-0.97875916,-1.24465663,-1.28085812,-2.132746916,-2.049364064,-0.945948227,1.020238546,-1.000256371,-1.062524058,-1.31322808,-2.3062224,-2.236648344,0.616452158,-1.968720581,-2.090576391,-0.725413188
2.05897925,-1.326782033,-3.67058006,2.06486543,0.21142631,0.48506359,4.5,0.5,0.332614239,0.056495391,1.58970342,-0.27811841,1.02642149,3.27855374,2.51827427,0.379120251,0.553280368,0.404358112,-0.752411708,0.836742405,-0.171688302,-0.656624205,-0.3062224,-0.415749584,-0.477310771,2.840619221,4.477646814,1.654065134
-0.17543931,1.962768972,-2.644243638,-1.026917998,0.45413516,-0.26385138,1,0,-0.692471484,-0.029989978,0.942537693,-0.27537839,1.21161296,-0.29498766,-0.92728861,0.931755377,-0.5745139,-1.111994189,1.078455782,-1.00724344,-0.216342003,-0.656624205,-0.325278552,0.651642973,-0.462099204,-0.279522597,-1.386429891,-0.175028622
1.16432673,-1.011625039,-1.800523465,-1.071495031,-0.78886738,0.09553932,1,0,0.76743398,0.137026077,0.942537693,0.63832059,-1.2273739,-1.24825171,-1.25557723,-0.705260095,1.116071426,0.884506,0.578571823,-0.818837803,-0.843539923,-0.656624205,-0.816984239,0.140416819,1.429203821,-2.354806743,-2.366772025,-0.749048538
-0.17543931,-1.011625039,2.980203006,-0.659354443,0.83676944,-1.50812604,1,0,-0.503011392,-0.14173814,1.092898208,0.63832059,-1.22575123,-0.55473849,0.35890517,-0.899420832,-2.005246014,-2.82719436,-0.912542438,0.115281296,-1.421886099,-1.656624205,-2.3062224,-1.183100784,-0.857999654,-1.929890731,-2.380387194,-0.636252546
-3.08433975,0.971304302,2.531204846,-1.026917998,-0.10296726,0.81432072,1.5,-5,-0.692471484,-0.617816513,-1.763291442,0.63832059,-1.21398259,-1.25454306,-1.30435569,-1.570340148,-1.698176033,-1.523982685,-0.22423374,-0.255395621,0.173467488,-0.406584105,-1.3062224,-2.028120713,0.546504442,-1.527706204,-2.063738535,-0.631629944
-0.17543931,-1.011625039,2.868697279,-0.829941063,0.65028429,-0.59310851,1,0,-0.692315033,0.691487449,-2.715354658,0.14621245,-1.17722487,-1.18880067,-1.17548937,2.044273099,-1.933038249,-1.863937668,0.60177715,-0.653249719,-1.318772055,-1.656624205,-2.3062224,2.478860158,1.524528561,-0.567531516,-1.347787992,-0.426124847
-0.17543931,0.971304302,-1.11690484,1.444560056,0.83676944,0.63945463,2,0,-0.654726058,0.247920254,-1.052623533,0.57968357,0.88307387,1.12022982,0.43201964,0.216022706,0.624534466,0.065255254,0.393858872,-0.132898531,0.426902001,1.343375795,1.6937776,-0.21418108,-0.207462516,1.807548889,0.11817406,0.130092297
-0.17543931,0.971304302,-2.562386512,1.444560056,0.21142631,-0.48017614,1,0,0.282715651,0.735653488,0.324809534,-0.85266919,0.64479797,0.22519465,0.71593302,1.372521648,-0.233183966,-0.256105336,0.425115628,-0.735367141,-0.302794434,-0.656624205,-0.453644763,0.291183277,-0.07876792,1.717059356,2.905208633,1.38237708
-0.17543931,0.971304302,1.335159721,-1.071495031,0.45413516,-0.56297494,1,0,-0.692471484,-0.645645851,-2.715354658,0.63832059,-0.72459134,-1.24619535,-1.29471411,-0.273201947,0.099373362,0.689569395,0.595622173,-0.489565268,0.845763835,0.343375795,0.845049906,-0.177302262,0.459093151,-0.384919057,-1.866219738,-0.652896664
-0.17543931,1.962768972,2.797285844,-1.071495031,0.26937922,0.81432072,1,-2.5,-0.706553393,-0.336665673,0.740874105,0.04199129,-1.23129563,-1.25596336,-1.25558289,-1.499293474,-1.022704145,0.061482012,1.128599367,-0.978780546,1.075858543,1.343375795,1.6937776,-2.144620768,0.271563132,-2.067313817,-2.290723116,-0.737284385
0.11971229,-1.011625039,0.918902217,-0.210128555,0.21142631,0.48506359,1.5,0.5,-0.64231587,0.002505111,0.533255044,0.3008568,-0.30805532,-0.7701763,-0.71019828,-0.884582938,-1.126601875,-0.526191264,-0.1614992,0.133309945,0.354069319,0.048478544,-0.3062224,-1.566324207,-0.860381035,-1.804472799,-1.103192366,-0.520855675
-0.17543931,1.962768972,-0.668044055,-1.026917998,-0.67035748,-1.61101347,1,0,-0.691571924,0.468658793,-2.099929145,-0.27811841,1.88949086,1.43886114,1.83307308,1.35945223,-0.451385308,-0.092623881,1.127784805,-0.996588312,0.510062486,-0.656624205,0.6937776,1.755886868,1.382119242,3.621170268,5.425442185,1.470764197
-0.17543931,0.971304302,0.842893502,-0.261315783,0.26937922,0.54777376,2,0,-0.654726058,0.004147394,-1.241293444,0.63832059,0.64456132,0.97148379,1.30901785,0.582222133,0.042480099,-0.147208038,0.889325981,-0.834123708,0.71285361,0.242527482,-0.3062224,0.224075629,0.236528241,1.272785654,1.655235833,0.59396783
-0.17543931,0.971304302,1.935892149,-0.829941063,0.21142631,0.81432072,1,0,-0.654726058,-0.097760187,-2.765734595,0.63832059,-0.6956989,-1.28206245,-1.31516971,1.256364795,0.019286382,0.034928077,0.663433713,-0.805351109,0.492295643,1.343375795,0.6937776,1.237174687,0.682663718,-0.367057169,-1.73002704,-0.420037201
-0.17543931,-1.011625039,-1.7272543,1.961830283,0.21142631,-0.99415109,2.5,-0.5,-0.547106633,0.546560298,0.566204842,-0.29584831,2.02441303,1.31554212,1.28156324,0.47248434,0.07363787,0.08721636,0.928684978,-0.858739971,0.481844457,1.343375795,1.6937776,0.244066639,-0.849043503,2.470089896,4.548991921,1.218013332
-0.17543931,0.971304302,1.135532037,-0.313163702,0.26937922,0.14353703,1,0,0.204007442,0.702869527,0.942537693,0.62197091,-1.2851602,-0.20794493,-0.46032441,1.758924306,0.64015743,0.586712063,0.721542763,-0.354447666,0.277777465,-0.656624205,-0.051569404,2.378239101,-0.662052495,-1.254571613,-1.41465149,-0.323551906
1.76382764,-2.003089709,-3.246800111,2.581810616,-0.86540121,-0.23371781,7,4,3.059478209,-0.048067243,2.420090842,-0.26402928,-1.2851602,-0.23345583,-0.27953393,-1.569471271,-0.238321069,-0.323038755,-2.406845221,2.686028674,-1.513005983,-1.575385659,-2.219455949,-1.126958215,-1.740649514,1.939611184,-0.059971354,0.081855968
-0.17543931,-1.011625039,2.679487456,-1.026917998,-0.16736611,0.03379881,1,-1,-0.691571924,-0.768132396,0.758174431,-1.16847606,-0.23526286,-0.93876163,-1.14836148,-2.102479463,-0.079450301,-0.555260697,0.1581782,-0.303266579,0.0250443,-0.656624205,0.6937776,-2.237088902,-0.181621596,-2.533476676,-2.227856742,-0.797243209
1.45947834,0.269298475,-0.409358727,1.100463808,0.46442295,0.03379881,3,1,1.09933639,1.00418236,2.228935967,0.59415128,1.21612373,-0.52400645,-0.44280742,2.032739722,1.398548056,0.832378764,-0.441795002,0.674596581,0.681633501,-0.656624205,0.6937776,1.844924685,-1.356880831,1.621625683,0.296381427,-0.081511908
-0.47059092,0.584455469,0.227425302,-0.76238959,0.14338453,-0.56297494,2,0,-0.27809321,0.244441886,1.598008275,-0.29584831,-0.70590176,1.26901281,1.14087356,1.010161058,0.4263612,0.474901942,0.970900827,-0.902391666,1.165650108,1.553786371,2.6937776,0.490493803,0.712042485,-0.045251717,-0.098250859,-0.102650199
0.79419417,0.971304302,2.088559848,-1.026917998,0.83676944,0.14353703,7,0,-0.628718414,0.707214329,2.009049558,-0.29584831,1.58102327,0.68249052,2.18701202,2.860105161,1.106246393,1.252922182,0.96316733,-0.539933489,0.662556844,0.955855465,1.6937776,2.639679236,0.356858409,3.141009409,4.826787427,1.60989559
-0.17543931,0.971304302,-1.780666939,-0.296347363,0.26937922,0.12567289,2,0,-0.365982882,-0.312291518,1.518268059,0.50075385,0.91662736,-0.85037244,-0.94161506,0.05736929,0.074169693,0.508532388,0.055113376,0.031234465,0.864226859,1.343375795,1.276313946,0.24040535,0.052119667,-0.564466269,1.066853692,0.264639572
-0.17543931,-1.011625039,0.4550321,1.444560056,0.26937922,0.03379881,4.5,-0.5,0.83070457,0.428316168,2.009049558,-0.29584831,1.26099444,-0.2546866,-0.32800588,0.472676919,0.04834837,0.135822532,0.261200317,-0.085907303,1.340598788,1.984293795,3.6937776,-0.011964174,0.256115707,2.066994248,1.780586862,0.618872379
-0.17543931,1.962768972,-0.01025114,0.445167626,0.46442295,-1.34421576,1,0,-0.132095277,0.624999024,2.940741592,0.63832059,1.52300391,-0.53469593,0.16786913,1.702496155,2.279635115,2.567909524,0.976009671,-0.966483515,-0.205914894,0.182705829,0.6937776,2.01090503,1.067830201,2.275972892,3.927474718,1.302246977
-0.17543931,0.340990313,1.490598748,-0.004058261,-0.28027002,0.15580646,1,-0.5,-0.626320288,0.135000353,-1.763291442,0.59415128,2.02753559,2.93106669,2.32651146,1.636212554,1.171979225,0.674454623,0.916908223,-0.917774044,0.324500226,0.343375795,0.6937776,1.255423185,0.654214639,3.270362006,4.822629446,1.353438694
-0.17543931,-1.011625039,1.589578339,-0.829941063,0.21142631,0.03379881,1,-1,-0.692471484,0.149391237,1.092898208,0.63832059,-0.50872569,-0.85001343,-0.47173387,-0.351970693,-1.961027986,-2.287228073,0.97833814,-0.930797666,0.118623596,-0.031956846,-0.3062224,-0.589715833,0.375440194,-2.026426495,-2.224150004,-0.777826072
-1.07928953,-0.722166195,1.312908375,-1.071495031,-0.66628965,0.54777376,1,-4.5,-0.692471484,-0.348845056,-1.458993381,-0.27537839,-1.17722487,-1.27801326,-1.30592501,-0.580218201,-1.939483988,-1.585041068,-0.200016512,-0.145179787,0.161141456,0.343375795,0.279931405,0.638698871,-0.239187772,-1.600883975,-2.277978778,-0.634432637
-0.17543931,-0.939933201,-0.775770036,-0.453284149,-0.47811675,-0.59310851,5,2,0.428124479,0.562320211,0.883052895,-0.12465238,1.29755566,-1.24825171,-1.25557723,-1.381688877,1.095482262,1.608619761,1.138121275,-1.017943461,0.388245484,0.464218841,0.6937776,0.418113866,0.080257834,2.10735513,-0.389893885,-0.29122526
-0.17543931,-0.309619212,0.449943026,-1.026917998,0.21142631,-0.95249921,1,0,-0.585084498,-0.187668996,-2.715354658,-1.23001722,-1.23129563,-1.24439232,-1.25603722,-0.164983206,-1.11113631,-0.568304683,0.433198633,-0.60971589,0.261178662,-0.347016498,-1.3062224,0.017316541,1.151208401,-1.893163622,-2.248855936,-0.632953788
-0.17543931,0.971304302,-0.848309623,-0.261315783,-0.16736611,0.81432072,2,0,-0.655271772,0.314194402,-0.145284722,0.53534433,-1.17008095,0.50302026,-0.52386208,-0.321761562,1.021237711,0.170255486,-0.103513783,0.032290743,-0.558049994,-0.656624205,0.6937776,-0.482432005,0.453991139,-0.731491955,-1.934054573,-0.685129628
-0.84072349,-1.011625039,1.060613279,-0.829941063,0.65028429,0.14353703,1,0,-0.64943578,-1.515768593,-2.438493509,-0.3005092,-1.22575123,-1.22319571,-1.18077112,-0.929141727,-1.56094664,-0.673324011,1.141576262,-1.033664565,0.825822118,0.343375795,3.6937776,-1.063276841,0.159735577,-2.00688738,-2.158251982,-0.702878
-0.17543931,-1.011625039,-0.699615356,0.445167626,-1.10514763,0.81432072,5,0,1.219721951,1.175936501,2.796673836,0.59415128,-1.1081778,1.68710112,1.50447603,-0.09125868,-0.360345379,-1.641403033,-1.205562881,0.678214796,-0.110976822,0.343375795,-0.045423901,-1.111222187,1.156751668,-0.267816519,-1.892550814,-0.604716424
-1.08848723,-0.143248508,-4.380805414,-0.829941063,0.45413516,0.14353703,1,-1.5,-0.712934405,-0.636401837,0.208010928,-0.85266919,1.18414457,-1.22957775,-1.28885898,-1.508866907,-0.919728986,0.10084791,1.183106715,-1.015488037,0.987335645,1.343375795,1.6937776,-1.369227423,0.91876212,-1.859281499,-2.16534399,-0.734599708
-0.17543931,0.971304302,1.511542422,-0.313163702,0.46442295,0.54777376,2,0,-0.691571924,0.7241444,-1.838666523,0.63832059,-1.2851602,-1.196865,-1.16726934,-0.325933157,-0.637876599,-0.443975019,0.202887447,-0.084861236,-0.247816404,-0.656624205,-1.3062224,-1.319847788,0.475866755,-0.948456416,-1.967743881,-0.536940518
-1.14507279,-0.722166195,1.690022657,-0.829941063,-0.12070823,0.81432072,1,-4,-0.690632601,-0.640172992,0.007584943,-0.88891673,-0.78343191,-0.07578789,-0.81035391,-2.266773429,-1.030691927,-0.614726569,-0.460394962,0.233047911,-1.181192045,-1.656624205,-2.3062224,-2.6499508,0.127942137,-1.253291195,-1.92213523,-0.631856354
0.56482582,-0.432707352,0.282225019,1.444560056,0.46442295,0.63945463,4,2,1.328637824,0.389013825,1.092898208,0.63832059,0.95247639,1.76350488,1.56285116,1.050025423,0.702535821,0.610510603,-0.439498073,1.133458087,0.270233961,0.343375795,0.6937776,0.075841168,-0.874789746,1.807858128,1.956109616,0.495228669
1.39369508,0.366688464,0.391807016,-1.026917998,0.14338453,0.45493002,1,0,-0.64943578,0.228545972,-2.438493509,0.61771928,0.96634794,0.58121968,1.02449301,1.635269869,1.59213687,1.421669149,0.52755496,-0.700103775,-0.890985476,-1.656624205,-2.3062224,1.162053762,0.940616466,0.969361487,0.373036561,0.076695135
-2.48483884,0.366688464,0.710548085,-1.071495031,0.65028429,-1.34421576,1,0,-0.702075938,1.008959743,-2.289984807,-1.17820774,1.88006363,0.23546358,-0.04714113,-0.953454844,-1.874545438,-0.887614641,0.865902595,-0.875793156,-0.205212825,-0.552073448,-1.3062224,0.068558392,-1.090523408,1.213893186,3.096746045,0.889071671
-0.47059092,-2.389938541,-2.884460661,1.895364539,-0.86540121,0.12567289,3,-5,0.357115075,0.481207542,1.644821836,0.62197091,-1.2851602,2.99862361,3.49213743,1.071985594,-1.734834246,-2.382286104,-0.893684725,0.705102753,-0.571769567,-1.656624205,-2.3062224,0.192077361,-0.392328237,0.54376161,-0.467262642,0.05355006
-2.78918814,0.656147307,0.965512198,-1.071495031,-0.47531375,0.81432072,1,-7.5,-0.64231587,-0.487190442,0.265756561,-0.23549514,0.11962181,-1.13138609,-0.94432654,-1.79616704,-2.005544212,-2.511496343,0.02769344,0.024836923,0.191324468,-0.656624205,-1.3062224,-1.633564659,1.16277333,-2.679296113,-2.066445857,-1.054695359
0.79419417,-1.011625039,2.57108459,-0.296347363,0.46442295,-0.23371781,2,-0.5,0.29717659,0.088843862,-1.128716786,-0.27811841,-0.57617532,-1.23233738,-1.28983132,-0.300249723,0.510187701,1.016199133,-1.010127136,1.003315926,-0.308843316,-0.369949304,-0.548306371,-0.682583524,-0.931473243,2.045428273,1.233927611,0.435974809
-0.53637418,-0.624776206,0.400309486,-1.071495031,-1.10514763,0.12567289,4.5,1.5,-0.276524962,-0.311954816,1.092898208,-1.06292968,0.75673777,-1.20960331,-1.17380125,-0.741387825,-0.251590704,0.130941501,0.004295446,0.027797059,0.267458355,0.343375795,0.6937776,-1.760884072,-0.060223428,-0.734864993,-0.364092265,-0.332960516
0.19469326,-0.020160369,-3.989806293,1.961830283,-0.78886738,0.12567289,5,0,0.832893172,-0.23027918,1.107619692,-0.6773348,0.4927637,1.74447461,1.67729983,-0.29381999,0.708693448,1.236730318,0.05438715,0.394428232,-0.544829769,-0.656624205,-0.3062224,0.553923987,0.525979215,1.65538107,-0.265318718,0.168772618
2.72426342,-2.994554379,-1.248001985,1.961830283,0.21142631,0.14353703,5,-0.5,2.039587493,0.593919612,-1.298041935,-0.26379268,0.37179907,1.92064543,1.5714523,0.654244184,1.157629838,1.02029565,-2.608158325,2.25890124,-1.16388001,-0.656624205,-1.3062224,0.38778022,-1.077542005,1.214009113,3.112898642,0.881523828
-1.81035696,1.962768972,-3.248592331,-1.071495031,0.21142631,0.54777376,2,-3,-0.64943578,-0.406593647,-0.66394502,-1.23001722,0.89313475,-1.26550045,-1.30151618,-0.235671078,-0.176912983,-0.396753631,-0.250526077,-0.122018992,0.209304931,0.169849649,0.222394593,-0.215118827,-0.28637229,-2.087901093,-1.294580399,-0.403183631
-0.17543931,-1.011625039,-1.646679395,1.100463808,0.21142631,0.12567289,3,1.5,0.550841603,-0.500646173,0.883052895,-0.50743025,-0.47137462,0.38771399,1.19007095,-1.535800242,-0.547488952,-0.667174594,-1.372146298,1.166979769,-0.64060886,-0.812430739,-1.3062224,-1.870157928,-1.230898395,1.468056308,-1.143423944,-0.421542609
2.42911182,-2.705095535,1.098966801,0.307309497,-0.78886738,-0.62324208,2.5,0.5,0.85668626,0.16534805,0.015469621,-1.02881241,0.79471493,-1.24596353,-1.30098427,-1.546426972,0.454875595,0.960288438,-1.214815062,0.600096139,-1.920028938,-1.773251748,-2.3062224,-1.654935017,0.801236737,-0.352209627,-0.492640924,-0.123188102
-0.10045835,-0.696468044,-0.499301828,-0.865424737,0.64172571,0.12567289,3.5,1,0.568421771,1.132444172,2.420090842,-0.27537839,-0.51020534,0.52508449,0.32986719,1.458174625,-2.194464089,-2.793696004,-0.992909231,1.045411885,-0.61720038,0.343375795,-0.3062224,1.09834477,-1.565368826,1.566734012,2.551489028,1.229908717
1.76382764,-0.020160369,1.761655116,1.895364539,-0.66628965,-0.23371781,3,2,0.332614239,1.149114257,0.067500835,0.61771928,1.3713483,4.86561696,4.59563115,2.401134751,2.333548755,2.651769729,-0.208556131,1.158530947,0.714360116,0.5882968,0.6937776,1.869712989,1.125158714,4.084504566,4.909861292,1.366246864
-0.17543931,-1.011625039,-3.461359579,-0.296347363,-0.66628965,-1.25162277,3,2,-0.416472399,-0.172779155,-0.754581732,-0.88891673,-0.5401502,1.05440727,1.85102805,-0.063750128,-0.883161996,-1.226516256,-0.158347595,-0.202650549,-1.262445551,-1.656624205,-2.3062224,-1.066918762,-0.301689236,0.311381055,0.382385613,0.104782871
-0.77494022,-0.020160369,0.181333384,-0.296347363,0.14338453,0.12567289,3.5,-3.5,-0.628718414,-0.502975521,-0.04409338,0.42673866,-0.46637726,-0.98141239,-0.54489837,-0.70173364,-0.641247906,-0.419817468,-0.030293843,0.299694985,0.219357128,0.343375795,0.300385457,-0.364964749,0.062503315,-2.128356212,-2.304229832,-0.663709967
-0.17543931,-0.020160369,0.679166203,0.307309497,-0.86540121,-0.23371781,1,0,-0.565864903,0.232509261,0.295371965,0.57968357,0.46500649,-0.13680245,0.35990354,-0.480358047,-0.853680111,-0.474705544,-0.728479094,0.659934471,0.482729157,0.343375795,0.408489055,-0.153076438,-0.819338692,-0.430089498,8.19507e-06,-0.182329101
